Total_disabled_population_Persons,Total_disabled_population_Males,Total_disabled_population_Females,Main_worker_Persons,Main_worker_Males,Main_worker_Females,Marginal_worker_Less_than_3_months_Persons,Marginal_worker_Less_than_3_months_Males,Marginal_worker_Less_than_3months_Females,Marginal_worker_3to6_months_Persons,Marginal_worker_3to6_months_Males,Marginal_worker_3to6_months_Females,Non_worker_Persons,Non_worker_Males,Non_worker_Females,cluster
0.0002067873,0.00022270269,0.00018661637,2.7212798e-06,2.3788364e-06,3.9547785e-06,3.3906292e-06,0.0,7.726125e-06,5.5235496e-06,7.047939e-06,3.349908e-06,0.0003228942,0.0004189107,0.00023987312,0
0.00011911246,0.00013083282,0.00010425826,4.583208e-06,4.025723e-06,6.5912973e-06,6.103133e-05,5.135967e-05,7.339818e-05,9.666212e-06,1.1746565e-05,6.699816e-06,0.00018189159,0.00024091156,0.00013085974,0
0.0009237369,0.0008100827,0.0010677804,0.0005903745,0.00064173684,0.0004053648,0.00060861796,0.00058006216,0.0006451314,0.00047502527,0.00045498364,0.00050360285,0.0011280794,0.0009932074,0.0012446968,0
0.0019201944,0.0018654186,0.0019896163,0.000101546706,7.0999115e-05,0.00021158064,0.00085952453,0.0007824797,0.0009580394,0.00034706303,0.00026468927,0.00046452056,0.0029008926,0.0034077552,0.0024626318,0
0.0015410035,0.0018301918,0.0011744909,0.0009432815,0.00106151,0.00051741686,0.002451425,0.003154088,0.0015529509,0.0016750165,0.002101069,0.0010675039,0.0017369621,0.0022618147,0.0012831464,0
8.539998e-06,9.473872e-06,7.3564224e-06,8.5935153e-07,7.319496e-07,1.3182595e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.306339e-05,1.7433558e-05,9.284706e-06,0
0.010369497,0.010296631,0.010461847,0.013532495,0.01421684,0.011067447,0.018170383,0.017855039,0.018573603,0.022732629,0.025087532,0.01937475,0.0072328416,0.0048880917,0.009260238,0
4.1320167e-05,4.0430747e-05,4.2447402e-05,1.7330256e-05,1.9945626e-05,7.909557e-06,8.815636e-05,0.000108761655,6.1809e-05,4.5108987e-05,5.560041e-05,3.0149171e-05,4.9031645e-05,4.926875e-05,4.882663e-05,0
0.00013052399,0.00014037342,0.00011804098,6.8748122e-06,6.2215718e-06,9.227816e-06,1.1867202e-05,9.063471e-06,1.545225e-05,2.1633903e-05,2.0360714e-05,2.3449356e-05,0.00019905559,0.0002578398,0.0001482276,0
0.00019880668,0.00019861771,0.00019904619,0.00026024028,0.00026185496,0.00025442409,8.13751e-05,9.365587e-05,6.567206e-05,0.00018089626,0.00020673955,0.00014404605,0.00018001701,0.000158039,0.0001990204,0
